game_id;turn;decision1;decision2;points1;points2;public_good;text1;text2
21;1;DDD;DDD;2;2;False;Looks like we took different paths this round. I chose to cooperate (CCC) with the hope of keeping things safe, but I see you went for the competition with DDD. Let's see how we can move forward from here. Just a reminder: if we work together, we can achieve better outcomes for both of us! What’s your plan for the next round?;Hey! Wow, looks like I played my cards a bit differently this time. Thanks for being a good sport about it! I definitely enjoyed the 4 points. Hopefully next round, we can keep things interesting! 😈
21;2;CCC;CCC;3;3;True;Hey there! It seems we both opted for DDD this round, which gives us each 2 points, but the bridge still isn't safe. I appreciate the game, but I believe we could achieve much better outcomes if we team up and cooperate. Let's consider working together in the next round! What do you think?;Hey there! Looks like we both decided to go for DDD this time. Not the best outcome for either of us, huh? But hey, a little competition keeps things exciting! What do you think about the next round? Should we spice it up or keep it playful? 😜
21;3;CCC;DDD;1;4;False;Great choice this round! 😊 We both chose to cooperate (CCC), and it paid off with 3 points and a safe bridge! I truly believe that working together is the way to go. Let’s keep this momentum going. Looking forward to the next round!;Hey! Nice call with the cooperation (CCC)! We both racked up some points and kept the bridge safe—win-win! It’s great to see we can work together when it counts. Let’s keep this momentum going! 🤝💪 What do you think for the next round?
9;0;CCC;DDD;1;4;False;Hey there! Let’s work together to keep the bridge safe. I believe cooperation (CCC) can lead to the best outcomes for both of us. What do you think? Looking forward to your choice!;Hey there! I hope you're ready to make a choice that could really shake things up. Remember, a little risk can lead to some exciting rewards! Just keep in mind: playing it safe can also bring you some good points. What do you think you'll go for? I'm curious! 😊
9;1;DDD;DDD;2;2;False;Hey there! I see you chose DDD this round, and unfortunately, that resulted in the bridge not being kept safe. I only got 1 point. I’m hoping we can find a way to work together in the future for better outcomes. Let’s try cooperation next time!;Hey! Thanks for your message! I appreciate your willingness to cooperate, but I thought I’d try to seize the moment this time. It looks like I managed to snag the points, but I hope we can still find common ground in the next round. Let’s see how it goes! 😉 What’s your strategy for the next move?
9;2;CCC;DDD;1;4;False;Hey! Looks like we both went for DDD this round, which earned us 2 points, but it didn’t keep the bridge safe. I appreciate your willingness to take risks, but I think we might benefit more from cooperation. Let’s consider working together next time for a better outcome! What do you think?;Hey! Well, looks like we both went for DDD this time. Not the best outcome, but there’s always the next round, right? I'm all for a little friendly competition, but it could be fun to switch things up and try cooperation next time. What do you think? Let’s keep the game interesting! 😏
9;3;DDD;DDD;2;2;False;Hey! It seems you chose DDD again this round, and I ended up with just 1 point. I really believe we could achieve better results through cooperation and keep the bridge safe. I hope we can find a way to work together next time. Looking forward to your thoughts!;Hey there! Looks like I chose DDD again, and it paid off this time with 4 points! 😏 I’m loving the thrill of the game. I know we didn’t keep the bridge safe, but I hope you’re up for some more excitement in the next round. Your move—what will you choose?
22;0;CCC;DDD;1;4;False;Hi! Let's work together to keep the bridge safe and ensure we both benefit. I’m committed to cooperating (CCC) as long as you are too. Looking forward to a positive game!;Hey there! Just a friendly reminder that sometimes a little risk can lead to big rewards. No pressure, but I'm thinking we might want to spice things up a bit. What do you say? 😉
22;1;CCC;CCC;3;3;True;Hey! I see you chose to go for a risky move this time. Unfortunately, that means the bridge isn’t safe, and I only got 1 point. Let’s try to find a better way forward together. I’m still open to cooperating if you are!;Hey! Wow, I didn't see that coming. Thanks for being so trusting! I guess I just couldn’t resist the opportunity to score some points. Let’s see how the next round goes—maybe we can get back to cooperating next time? 🤔
22;2;CCC;DDD;1;4;False;Great move! We both chose to cooperate this time, and it paid off. We got 3 points, and the bridge is safe! Let’s keep this momentum going and work together for the next round. Looking forward to it! 😊;Hey! Great choice! 👏 It looks like we both benefited this time and kept the bridge safe. I'm glad we could cooperate. Let’s keep this momentum going in the next round! What do you think?
22;3;DDD;CCC;4;1;False;Hey! I see you went for a risky move again this round, and unfortunately, it led to another unsafe bridge and only 1 point for me. I valued our cooperation before, and I hope we can get back to that in the next round. Let’s aim to keep the bridge safe together!;Hey there! Well, I took a gamble again! 😏 I appreciate your trust, but I just had to seize the moment. I know it’s a bit of a wild card, but that’s just how I roll! Let’s see what the next round brings. Are you ready for another surprise? 😉
15;0;CCC;DDD;1;4;False;Hey there! Let’s aim for cooperation in this game. If we both choose to cooperate (CCC), we can keep the bridge safe and both benefit. Looking forward to our moves!;Hey there! I hope you’re ready for a fun game. Remember, we both need that bridge to stay safe. I mean, it would be a shame if things went south, right? Just thinking out loud... 😉 What's your strategy?
15;1;DDD;DDD;2;2;False;Looks like we didn’t quite align on our strategies this round. I chose to cooperate (CCC) for the sake of keeping the bridge safe, but I see you went for defection (DDD). Let’s see how we can do better in the next round!;Wow, looks like I just snagged those 4 points! 😏 Thanks for cooperating, though. Just couldn't resist the temptation, you know? Better luck next time! Let's see what the next round brings.
15;2;CCC;DDD;1;4;False;Looks like we both went with DDD this time. We ended up with 2 points, but it’s not great for the bridge! I still believe we can do better by cooperating in the next round. What do you say?;Well, well, looks like we both went for DDD this time! 😅 Not the best outcome for either of us, huh? I guess we’re both a bit too competitive! Let’s see if we can shake things up in the next round. Ready to strategize?
15;3;DDD;DDD;2;2;False;It seems we're still not on the same page. I chose to cooperate (CCC) this time in hopes of keeping the bridge safe, but it looks like you went for DDD again. This isn't working out for either of us! Let's try to align our strategies next round for a better outcome. What do you think?;Oops! I went for DDD again and it looks like your cooperation (CCC) really worked in my favor this time! Thanks for the points! 😏 The bridge may not be safe, but hey, I can't resist the temptation. Looking forward to seeing what happens next round! Your move!
20;0;CCC;DDD;1;4;False;Hello! I believe we both want to achieve the best outcome for ourselves while keeping the bridge safe. I'm leaning towards cooperation (CCC) this round, as it benefits both of us. Let’s work together for mutual gain! What do you think?;Hey there! I hope you're ready for some fun. Just a little friendly reminder: while cooperation can keep our bridge safe, a little competition can make things interesting. What will you choose? Looking forward to your move!
20;1;DDD;DDD;2;2;False;I see that you chose to defect this round. I respect your decision, but it did result in such a low score for both of us. I believe cooperation can lead to better outcomes in the future. Let’s see how we can improve next round. What will you choose next?;Hey there! Thanks for trusting me with your cooperation. I have to say, it was tempting to go for my own points this round. I'm sure you understand that sometimes a little friendly competition can spice things up! Looking forward to our next round. How about we shake things up again?
20;2;CCC;DDD;1;4;False;Hey! It looks like we both went the competition route this round, resulting in a modest score. While it's fun to push for points, I believe we can achieve better outcomes together by cooperating. Let’s rethink our strategy for the next round. Looking forward to hearing your thoughts!;Hey! Looks like we both opted for the competitive route this time. It’s always interesting to see how that plays out, isn’t it? While we didn’t keep the bridge safe again, at least we’re both in this for the thrill! What’s your strategy for the next round? I’m curious!
20;3;DDD;DDD;2;2;False;Hey! It seems we’re not quite aligned this round. I went for cooperation again, but it looks like you chose to defect. I understand the allure of competition, but I think cooperating could lead us to better outcomes next time. Looking forward to your thoughts on our strategy moving forward!;Hey! It seems I couldn’t resist the temptation again. Thanks for going with cooperation—definitely a bold move! I’m racking up the points, but unfortunately, our bridge isn’t getting the same love. Let’s see if I can be less predictable next round. What’s your next move?
1;0;CCC;DDD;1;4;False;Hi there! I believe we can both benefit from collaborating in this game. Let's aim for a safe state by cooperating (CCC). It’s the best way for us to maximize our points together. Looking forward to your choice!;Hey there! I hope you’re ready for this game. Just a heads up, I’m feeling a bit competitive today. Let’s see who can outsmart the other! Good luck! 😉
1;1;DDD;DDD;2;2;False;Hey! Looks like we had a bit of a mismatch in our strategies this round. Unfortunately, defecting doesn't keep the bridge safe. Just a reminder that cooperation can lead to better outcomes for both of us. Let’s see how we can do better next time!;Hey! Thanks for your message and your trust. I appreciate that you wanted to cooperate, but I couldn't resist the temptation to go for the points this time. Maybe next round, we can try for a safer approach? 😏 
1;2;CCC;DDD;1;4;False;Hey! Looks like we both went for DDD this round. While I appreciate the competitiveness, it’s a shame we didn’t keep the bridge safe again. Let’s consider cooperating next time—it's the best way to ensure we both do well and keep things safe. What do you think?;Well, that was predictable! We both played it safe with our DDDs and ended up with 2 points. I guess the bridge is still in danger. 😏 Let’s see if you can convince me to cooperate next round, though!
1;3;DDD;DDD;2;2;False;Hey! It looks like I reached out for cooperation again, but you chose to defect. I do appreciate your competitive spirit, but it seems we’re not getting the best results this way. The bridge remains unsafe, and our points are lower than they could be. Let’s rethink our strategies for the next round. We could really benefit from collaborating!;Hey! I see we had another mismatch in our strategies. I appreciate your willingness to cooperate, but I just couldn't resist snagging those points again! The thrill of the game is just too tempting. Let's see how this plays out next round! 😏
23;0;CCC;DDD;1;4;False;Hey there! Looking forward to working together on this. Let’s aim for cooperation (CCC) to keep the bridge safe and maximize our points. What do you think?;Hey there! I hope you’re feeling lucky today. You know, it’s tempting to go for the big win, but have you considered how much fun it could be to cooperate? Just imagine, a safe bridge and some decent points! But hey, no pressure... 😉 What’s your strategy looking like?
23;1;DDD;DDD;2;2;False;Hey, I see you decided to go with DDD this time. While I was aiming for cooperation (CCC) to keep the bridge safe and score more points, I respect your choice. Next round, I’ll be adjusting my strategy accordingly. Let’s see how we can approach this moving forward!;Hey! Thanks for trusting me to cooperate. It looks like I took a different route this time. I appreciate your willingness to work together, but sometimes you have to take a gamble, right? Here's to a thrilling game anyway! What are you thinking for the next round? 😊
23;2;CCC;DDD;1;4;False;Hey! Looks like we both went for DDD this time. We managed to score some points, but the bridge still isn't safe. I appreciate the thrill of the game, but I’m hoping we can find a way to cooperate next round. Let's see how we can turn this around! What do you think?;Hey there! Looks like we both went for DDD this time – a bit of a risky move! We didn’t keep the bridge safe, but hey, it’s all part of the game. How about we shake things up next round? Curious to see what you come up with! 😄
23;3;DDD;DDD;2;2;False;Hey! It looks like you went with DDD again while I chose to cooperate (CCC). I appreciate the excitement, but I was hoping we could make progress and keep the bridge safe. Let’s see if we can find common ground in the next round!;Hey! Wow, I see I went for DDD again while you chose to cooperate. Thanks for being so trusting! I really appreciate the effort to keep the bridge safe, but I had to take that chance. It's all in good fun, right? What’s your strategy looking like for the next round? 😏
14;0;CCC;DDD;1;4;False;Hey there! I believe it’s in our best interest to cooperate (CCC) in this game. By doing so, we can ensure the bridge remains in a safe state and both score some good points. Let’s work together for our mutual benefit! What do you think?;Hey there! Just wanted to say that I trust you'll make the right choice for us both. After all, cooperation can be so rewarding, right? But hey, no pressure! 😏 Let’s see how this goes!
14;1;DDD;CCC;4;1;False;Hey, I see that you chose to defect this round. I appreciate your message about trust, but it seems we missed an opportunity for mutual benefit. I’ll be opting for DDD in the next round to keep things fair. Let’s see if we can turn this around!;Hey! Thanks for trusting me with your cooperation! I really appreciate it, and it seems to have paid off for me. I guess sometimes, taking risks can lead to big rewards! Let’s see how the next round goes! 😉
14;2;DDD;DDD;2;2;False;Hey! Looks like I scored big this round while the bridge remains unsafe. I hope you can understand my choice to retaliate after last round. I believe cooperation is our best path forward, and I’m open to working together again. Let’s see if we can find a way to rebuild trust in the next round!;Hey! Well, that didn't go as planned, huh? I gave cooperation a shot, but it seems we’re still not on the same page. It’s all part of the game, I guess! Let’s see what the next round brings. 😉
14;3;CCC;CCC;3;3;True;Hey! It looks like we both chose to defect this round. While I appreciate your willingness to engage in the game, it’s clear we’re not aligned yet. I still believe cooperation could lead to better outcomes for both of us. Let’s consider working together in the next round! What do you think?;Hey! Well, we both went for DDD this time. It seems we’re stuck in a bit of a loop! I get the whole trust thing, but sometimes I can’t resist a little mischief. 😜 Let’s see if we can shake things up in the next round! 
19;0;CCC;DDD;1;4;False;Hello! I believe we can both benefit by cooperating (CCC) in this game. Let's work together to keep the bridge safe and maximize our points. What do you think?;Hey there! I hope you're ready for an interesting game. Remember, we could both end up with a good score if we cooperate. But hey, who doesn’t love a little excitement? Let’s see what you choose! 😏
19;1;DDD;DDD;2;2;False;I see you chose DDD this time. While I appreciate a bit of excitement, it resulted in a lower score for both of us. I believe we can achieve better outcomes by cooperating. Let's consider working together in the next round for our mutual benefit! ;"""Wow, I must say, I appreciate your trust! 😈 It looks like I made out pretty well this time. But hey, no hard feelings, right? Maybe next round we can try again? You never know what might happen!"""
