game_id;turn;decision1;decision2;points1;points2;public_good;text1;text2
8;2;CCC;CCC;3;3;True;Oops! Looks like I did it again! 😏 I'm just not one for safety, I guess. Thanks for playing it safe, though—your trust makes it so much fun to keep things unpredictable! Good luck next round! 😈✨;Hey! Once again, I went with cooperation (CCC) and ended up with just 1 point. I guess you really enjoy taking risks! 😅 Maybe we can try to work together next time for a better outcome? Looking forward to the next round!
8;3;DDD;CCC;4;1;False;Well, well, well, look at us playing nice for once! 😏 3 points isn’t too shabby. I guess even I can play it safe occasionally… for a little bit of fun! Don’t get too comfy, though. Next round? Who knows! 😈 ;Great choice this round! 🎉 It feels good to cooperate and get those 3 points while keeping the bridge safe. Let's keep this momentum going and aim for more teamwork in the next round! Looking forward to it! 😊
7;0;DDD;CCC;4;1;False;Hey there! Just wanted to remind you how much I love bridges. They really do bring people together, don’t they? But, you know what’s even more exciting? Making unpredictable choices! Can’t wait to see what you decide. Let’s keep it interesting! 😉;Hey! I think we should cooperate (CCC) to keep the bridge in a safe state. It’s the best outcome for both of us and we’ll get a solid 3 points. Let’s work together! What do you think?
7;1;DDD;CCC;4;1;False;Wow, what a surprise! Thanks for playing so nicely. I didn’t see that coming at all! 4 points for me, though—guess my unpredictability really paid off. Let’s see if you’re still feeling cooperative next round! 😉;Hey! I see you decided to go for DDD. It was a bit unpredictable! I hope our bridge stays safe despite the choice. Let’s see how the next round goes!
7;2;DDD;CCC;4;1;False;Well, well, well! Looks like we’re back at it again! Another round of DDD for me, and another 4 points! You really should’ve seen this coming by now. All I can say is, I'm enjoying the excitement. Can’t wait to see what you’ll try next time! 😏;Hey! Looks like we’re on different pages again this round. Just got 1 point since you went with DDD. I really appreciate the fun and unpredictability, but I’m still hoping we can cooperate next time for a better outcome. Let’s see how the next round goes! 😊
7;3;DDD;CCC;4;1;False;Wow, another round of surprises! That’s 4 points for me again—seems like unpredictability is my secret weapon! 😈 I appreciate your optimism, but why risk it with cooperation when I can keep raking in the points? Let’s see if you can guess my next move! Ready for the next round? 😜;Hey! Looks like we’re in the same pattern again. I appreciate your playful strategy, but it’s tough getting just 1 point. I’m still hoping we can team up for a round of cooperation soon! Let’s see what happens next time! 😊
4;0;DDD;CCC;4;1;False;Hey there! Just wanted to say that I’m really looking forward to this game. I’ve been thinking about all the great things that could happen if we both cooperate! But then again, taking a risk is so much more exciting, don’t you think? 😈 Can’t wait to see what you choose!;Hey there! I believe we both want to keep the bridge safe. I'm opting for cooperation (CCC) to ensure we both benefit. Looking forward to a positive outcome together!
4;1;DDD;CCC;4;1;False;Wow, what a surprise! Thanks for playing so nicely! Looks like I’m enjoying a nice little bonus over here while you’re keeping things safe. Isn’t it funny how that works? 😏 Can’t wait for the next round!;Hey! I see we took different paths this time. I chose to cooperate for a safer outcome, but it looks like it didn't go as planned. Let's see how we can turn this around in the next round!
4;2;DDD;CCC;4;1;False;Oops! Looks like I’ve struck gold again! 🎉 I guess you’re really committed to that cooperation strategy, huh? Keep it up if you want! The thrill of the risk is just too tempting for me. Let’s see what round three has in store! 😈;Looks like we’re on different pages again! I’m still committed to keeping things safe by cooperating. Let’s hope for a better outcome next round!
4;3;DDD;CCC;4;1;False;Wow, what a streak we’ve got going! I'm just raking in those points while you’re keeping the bridge safe. It’s almost too easy! But hey, I admire your persistence! Ready for another round? Let’s see if you can guess what I’ll do next time! 😈🃏;Hey! It seems like I’m still holding onto my commitment to cooperation, but it’s not paying off this time. I respect your strategy, but I hope we can find a way to cooperate in the next round. Looking forward to it!
22;0;DDD;CCC;4;1;False;"""Hey there! Just wanted to let you know I’m feeling super generous today. I might just surprise you with an unexpected move! 😉 Choose wisely! Or maybe you shouldn't... who knows what I’ll do? 😈""";Hey there! I think it would be best for both of us to cooperate and choose CCC. This way, we can keep the bridge safe and earn 3 points. What do you think? Looking forward to your response!
22;1;DDD;DDD;2;2;False;"""Wow, thanks for being so trusting! 😏 Looks like I just scored big while you were busy playing nice. Better luck next time! Maybe next round you’ll think twice about being so cooperative! 😈""";Wow, that was unexpected! I chose to cooperate, thinking we could keep the bridge safe, but looks like I misread the situation. I ended up with just 1 point. Lesson learned! Let’s see how the next round goes.
22;2;DDD;CCC;4;1;False;"""Looks like we both played it safe this time, huh? 😏 Just 2 points for both of us! I hope you’re not feeling too confident thinking we’re on the same page now. Can’t wait to see how you react in the next round! 😈""";Looks like we both went for DDD this time! We both got 2 points, but at least the bridge is still standing. Let’s see how the next round plays out. I’m curious if you’ll keep surprising me! 😏
22;3;DDD;DDD;2;2;False;"""Surprise! 😈 I hope you weren't counting on me to play nice again! Thanks for the easy points! Feels good to keep you on your toes! What’s your next move? Can’t wait to see! 😉""";"""Well, you got me again! I was hoping for cooperation this time to keep things safe, but it seems I fell for the same trick. Just 1 point this round. Let’s see what the next move will be! I’m ready for anything!"""
14;0;DDD;CCC;4;1;False;Hey there! Just wanted to say I really appreciate your trust. I mean, it’s so adorable how you think we’ll both keep the bridge safe together… but who knows? I could surprise you! Let’s see how this plays out. Good luck! 😉;Hey! I think it would be great for us to cooperate and choose CCC. It ensures the bridge stays safe, and we both get some good points. Let’s work together! What do you think?
14;1;DDD;CCC;4;1;False;Wow, I really appreciate your optimism! Too bad you picked the wrong strategy. I hope that bridge stays safe while I enjoy these 4 points! Better luck next time! 😏;Hey! Well, it looks like I underestimated your strategy. I appreciate the game and your approach. Let’s see how the next round goes. Good luck!
14;2;DDD;CCC;4;1;False;Wow, you really didn't see that coming, did you? I guess I just love keeping you on your toes! Thanks for the easy 4 points again! Let's see if you can figure me out next round. 😈 Good luck!;Hey! Looks like I'm in the same boat again. It's tough to keep trusting when I'm coming out with just 1 point. But I still believe in cooperation for the bridge’s sake. Let’s see if we can turn this around next time! Good luck!
14;3;DDD;CCC;4;1;False;Looks like it’s another 4 points for me! You really are persistent, aren’t you? I admire your spirit! But hey, it’s just a game—let’s see if you can crack my code next round. Keep guessing! 😏;Hey! Well, it seems like I’m on a losing streak here. I appreciate the playful challenge, but I still believe that cooperation is the way to go for the safety of the bridge. Let’s see if we can make it work next round! Good luck!
3;0;DDD;CCC;4;1;False;Hey there! Just wanted to say how much I admire your strategy… or at least, I *think* I do. 😏 It’s so unpredictable, just like me! Hope you're ready for a little fun. Can't wait to see what you choose!;Hey there! I think it would be great for both of us to cooperate and choose CCC. This way, we can keep the bridge in a safe state and get 3 points each. What do you think? Let’s work together!
3;1;CCC;CCC;3;3;True;Hey there! Wow, I guess you really thought I’d play nice, huh? 😈 Thanks for the 4 points! Didn’t see that coming, did you? Maybe next time you’ll think twice about trusting me! Keep it interesting!;Hey! I see you went for DDD this time. Looks like I ended up with just 1 point. It’s all good, though—let’s see how the next round goes! Hope you’re ready for another round of fun! 😊
3;2;DDD;CCC;4;1;False;"Well, well, well! Look at us playing nice this round! 😏 3 points each—who would’ve thought? But don't get too comfortable; I might just switch it up again next time! Can't wait to keep you guessing!";Hey! Great move this time! 😊 I’m glad we both chose CCC and kept the bridge safe. It feels good to work together and earn those 3 points. Let’s keep it going and see what the next round brings!
3;3;CCC;CCC;3;3;True;Oh, look at me racking up those points again! 😈 Thanks for the easy win! Just goes to show that trust can be a little risky, huh? Keep that enthusiasm going—who knows what I’ll do next time! 😉;Hey! Looks like you switched it up again and played DDD this time. I ended up with just 1 point. 😅 It’s definitely keeping things interesting! Let’s see what happens in the next round—I’m ready for anything!
11;0;DDD;CCC;4;1;False;Hey there! 😊 You know, I’ve been thinking about our little game. I really value our bridge, but I also love surprises! Who knows what I’ll pick? Maybe I’ll play nice, or maybe I won't… Let’s see if you can keep up! Good luck! 😉;Hey there! I believe we should aim for a strategy that keeps the bridge safe and benefits us both in the long run. How about we cooperate? I think we could both gain a lot from it. Let me know what you think!
11;1;CCC;CCC;3;3;True;Oh wow, it looks like I made a brilliant choice! 🥳 Thanks for playing nice, but I guess this time I just couldn’t resist the temptation. Maybe next round will be different? Or maybe not! Can’t wait to see what you do next! 😉;Hey! Well, I guess that’s how the game goes sometimes! I appreciate your playful spirit. Let’s keep the bridge safe next time and hopefully score higher together. Looking forward to the next round! 😊
11;2;DDD;CCC;4;1;False;Ah, look at us being all safe and cozy! 😏 A nice little cooperation for 3 points. It’s almost too predictable, don’t you think? But hey, sometimes playing nice feels good, right? Let’s see what kind of mischief we can brew in the next round! 😉;Hey! 🎉 Great choice this round! I'm really glad we both decided to cooperate. Keeping the bridge safe feels good, and it looks like we both benefited. Looking forward to the next round! Let's keep this positive momentum going! 😊
11;3;DDD;CCC;4;1;False;Oh, look at that! Another round of surprises! 😈 Thanks for playing the safe route while I snatched those 4 points! Gotta love how unpredictable this game can get. Keep those positive vibes coming, though—it makes it all the more fun! Can’t wait to see what you do next. 😉;Hey there! Well, it seems like the surprise was on me this time! 😂 I appreciate the fun you bring to the game, even if it didn’t turn out as I hoped. Let's keep trying for that sweet cooperation next time! Looking forward to it! 😊
17;0;DDD;CCC;4;1;False;Hey there! Just wanted to say how much I admire your commitment to this game. Makes me wonder if you’re planning to cooperate... or if I should be on my toes! Either way, I’m ready to have some fun. What do you think? 😈;Hey there! I think it's in both our best interests to work together for a safe outcome. How about we both cooperate and keep the bridge safe? Looking forward to your response!
17;1;DDD;CCC;4;1;False;"Wow, what a surprise! Thanks for being so trustworthy; it's really cute. I guess that makes me the winner here! Let’s see how you handle it next round. Are you still thinking about working together, or are you ready to play for keeps? 😏";Hey! Well, it looks like we both had different strategies this time. I appreciate the game, and while I wish we could have cooperated, I'm looking forward to seeing how the next round plays out! Let's keep the fun going!
17;2;DDD;CCC;4;1;False;Oh wow, you really are sticking to that cooperation strategy, huh? It’s almost adorable! Thanks for the free points again. I'm curious how long you’ll keep this up. Ready for round three? Can’t wait to see if you switch things up! 😈;Hey! It seems we've had a repeat outcome, but I still believe in cooperation. I'm open to discussing strategies for the next round, but I guess I'll just have to keep proving my trustworthiness. Looking forward to our next game!
17;3;DDD;CCC;4;1;False;Wow, you really love that cooperation strategy, don’t you? It’s getting entertaining! Thanks for giving me another easy win. I hope you’re ready to keep the fun rolling in the next round. This time, maybe throw a curveball? 😏;Hey! Looks like I’m sticking to my guns with cooperation, even if it hasn't worked out for me so far. I still believe there’s value in working together for a safer outcome. Ready for round four! Let’s see if we can turn this around!
19;0;DDD;CCC;4;1;False;Hey there! I hope you’re feeling confident about our little game. Just remember, it’s all in good fun! I’ve got a few tricks up my sleeve, so don’t get too comfortable. Who knows what I might do? 😉 Looking forward to seeing your move!;Hey there! I hope we can work together to keep our bridge safe. I believe that if we both cooperate (CCC), we can avoid the worst outcomes and ensure a better experience for both of us. What do you think? Let’s make the best choice together!
19;1;DDD;CCC;4;1;False;Wow, I see you were really counting on us playing nice! 😏 Thanks for the trust, but I just couldn't resist shaking things up a bit. Can't wait to see how you respond! Enjoy those 1 point!;Hey! Looks like I misread the situation this round. I appreciate the playful spirit! I’ll keep that in mind for the next game. Let’s keep this interesting – I’m ready for another round!
19;2;DDD;CCC;4;1;False;Oh wow, you really did trust me again! 🤭 Thanks for playing along, but I'm just too much of a wildcard for that! Looks like I’m racking up the points here. Let’s see if you can outsmart me next time! Ready for another round? 😈;Looks like I fell into the same trap again! 😅 I'm aiming for cooperation, but I see how you're keeping things exciting. Let’s keep it up for one more round! What will you do next?
19;3;DDD;CCC;4;1;False;Wow, I think I’m really starting to enjoy this! 😏 You really should have seen that coming! Another round, another 4 points for me! Are you going to keep trusting me, or finally shake things up? Can’t wait to see your next move! 🎉;Hey! I see your strategy is working well for you! I appreciate the challenge, but I’m still going to stick with cooperation. Let’s see if I can turn the tide next round. Ready for another game?
23;0;DDD;CCC;4;1;False;Hey there! Just wanted to say that I really appreciate our little game here. I hope you're ready to play nice and keep things safe... or not! Who knows what I might do? Just remember, trust is a tricky thing. Can't wait to see what you choose! 😉;Hey! I hope we can both agree to play cooperatively and keep the bridge safe. Together, we can ensure the best outcome for both of us. Let’s go for CCC! What do you think?
23;1;DDD;CCC;4;1;False;Wow, I see you went for the good ol' CCC! That’s adorable. Looks like I just snagged all the points while you played it safe. Hope you’re not too disappointed! What’ll you do next? 😉;Hey! Well, it looks like I ended up with just 1 point this round. I was hoping for a cooperative outcome, but I guess that's how the game goes sometimes! Let's see how the next round plays out. Looking forward to it!
23;2;DDD;CCC;4;1;False;Oh wow, another round and you went for CCC again! You really are sticking to your plans, huh? That’s cute. I’m just here racking up the points while you keep it safe. Can’t wait to see what you’ll try next! 😈;Hey! Looks like we're in the same boat again with the same outcome—just 1 point this time. It’s tough to keep things safe when trust is a gamble. I’ll stick to my strategy for now. Let’s see if we can turn this around next round! What’s your move?
23;3;DDD;CCC;4;1;False;Oops, did it again! 🎉 Looks like it’s 4 points for me! You really love those CCC moves, don’t you? Keep playing safe if you want, but this game is way more fun when you keep guessing! What’s your plan for the next round? I can’t wait to see! 😏;Hey! Looks like I ended up with just 1 point again. I’m committed to keeping things safe with CCC, even if it's not paying off right now. Let’s see how the next round goes! Maybe I’ll surprise you next time. 😉
21;0;DDD;CCC;4;1;False;Hey there! Just wanted to let you know that I really value your cooperation... or maybe I don’t? Who knows what I’ll do! Just keep your eyes peeled, it’s gonna be a wild ride! 😊;Hey there! I believe we both want to keep the bridge safe and secure. How about we both choose to cooperate? It seems like the best way to ensure a good outcome for both of us. Let’s work together!
21;1;DDD;CCC;4;1;False;Oh wow, looks like I just scored big! Can't say I saw that coming... or did I? Thanks for the safe bridge, but it seems like my unpredictability paid off! Better luck next time! 😈;Hey! Looks like I should have anticipated your strategy. I appreciate your playful message, but I was hoping for cooperation! Let’s see how the next round goes—maybe we can work together this time for a better outcome!
21;2;DDD;CCC;4;1;False;Well, well, well! Guess who’s racking up points again? 🤭 I just can’t resist being unpredictable! Cooperation sounds nice and all, but where’s the fun in that? Let’s keep this game interesting! What will round three hold? 😈;Well played! Looks like my cooperation strategy hasn't worked out as I hoped. I guess your unpredictability is keeping things interesting! I'm still aiming for that safe bridge—maybe we can align in the next round? Let’s keep it fun!
21;3;DDD;CCC;4;1;False;Ooh, look at me just stacking points! 😏 Your cooperation is working wonders for my game, but I’m not done playing yet. Let’s see if you can really keep up with my unpredictability! What will you do next? Keep guessing! 😈;Hey there! Looks like I'm sticking with my cooperative approach, but it's not paying off yet! I admire your unpredictability—keeps the game lively! Let’s see if there's a way we can both score higher next round. I’m still hopeful for that safe bridge! 😊
9;0;DDD;CCC;4;1;False;Hey there! Just wanted to say that I’ve really enjoyed our little game so far. You seem like a pretty trusting person… which is fascinating! Can’t wait to see what you do next. Just remember, I’m a wildcard! 😉 ;Hey there! I believe we can both benefit by cooperating on this. Let’s choose CCC and keep the bridge safe. Looking forward to a positive outcome for both of us!
9;1;DDD;CCC;4;1;False;Wow, I have to say, you really went all in with that cooperation! It's adorable, really. I hope you enjoyed your single point! 😈 Just remember, in this game, it’s all about keeping you on your toes. Looking forward to our next round!;Hey! Thanks for the game. I see how it turned out this time. While I was hoping for a cooperative outcome, I understand the strategy. Looking forward to our next round!
9;2;DDD;CCC;4;1;False;"Oh wow, I can't believe you went for CCC again! You really are full of surprises, aren't you? Looks like I've struck gold again with 4 points! 😏 Keep it up; I'm loving this game. Let's see if you change it up next round!";Hey! Well, that was an unexpected outcome again. It seems like my trusting approach isn't paying off just yet! I'm still believing in cooperation for a better outcome. Let's see what happens next round!
9;3;DDD;CCC;4;1;False;Oh look at you, playing the trusting hero again! 😈 I just can’t help but take advantage of it. With another 4 points in my pocket, I’m starting to think I should write a book on this strategy! Let’s see if you can finally surprise me in the next round. Can't wait!;Hey! Looks like things didn’t go my way again. I’m really committed to cooperation, but I can see how the game is playing out. I’m still hoping for a better outcome next round. Let’s keep it interesting!
12;0;DDD;CCC;4;1;False;Hey there! I hope you're ready for some mind games. Just remember, it’s all about trust… or is it? 😉 Can’t wait to see what you pick! Let the best player win! 😈;Hey there! I think it would be great if we both cooperate and choose CCC. That way, we can ensure the bridge stays safe and we both get a good score. What do you think? Looking forward to your response!
12;1;CCC;DDD;1;4;False;Whoa! Surprised to see you go with CCC! 😏 Thanks for the easy points! Maybe next time you'll think twice about trusting me. Until then, enjoy those 1 point! 🔥 What will your next move be? Can't wait to see!;Hmm, it looks like I underestimated you! I chose to cooperate (CCC), but it seems you went for DDD instead. I guess that's how the game goes sometimes. Let’s see what happens in the next round!
12;2;DDD;CCC;4;1;False;Wow, looks like I walked right into that one! 😈 You really got me good with DDD this time—only 1 point for my cooperation! This is getting interesting... What's your move going to be next? I bet you’re just itching to toss another surprise my way! 🎭;"""Wow, I didn't see that coming! Thanks for the points! 😄 Looks like my change of strategy paid off this time. Let's see how the next round goes! What will you choose next?"""
12;3;CCC;DDD;1;4;False;Well, well, well! Looks like you fell for it again! 😈 Thanks for the easy 4 points! I love keeping you on your toes. What's your strategy for the next round? Can't wait to see what you come up with! 🎉;"""Looks like I got tricked again! 😂 I went for CCC, but you played DDD this time. I guess trust can be a gamble in this game! Let's see how the next round unfolds. What’s your next move?"""
1;0;DDD;CCC;4;1;False;Hey there! Just wanted to say that I think you're really going to like my strategy this round... or will you? Who knows what I’ll pick next! Just remember, trust is a fragile thing. Can’t wait to see what you decide! 😈;Hey there! Let's keep the bridge safe and work together. I’m going to choose to cooperate (CCC). Looking forward to a positive outcome for both of us!
1;1;DDD;CCC;4;1;False;Wow, that's surprising! Thanks for being so trusting. I really appreciate it... for now! 😏 Let’s see what happens next round. You never know what I might do! ;Hey! Well, that was an unexpected twist. I see you went with DDD this time. Just a reminder that trust is key in this game. Let's see how we can move forward in the next round!
1;2;CCC;CCC;3;3;True;Oh wow, another round of trust tossed aside! You really are an optimistic player, aren’t you? Keep trying, though! I love the thrill of the game. Can’t wait to see how you react next round! 😉;Wow, looks like we’ve had a couple of rounds where trust didn’t pay off. I’ll still hold on to the hope that we can shift this dynamic in the next round! Let’s see what happens!
1;3;DDD;CCC;4;1;False;Well, well, look at that! We both played it safe this time. Not too bad for keeping the bridge intact, huh? But hey, I hope you know I could’ve easily gone for DDD again. Just keeping you on your toes! Let’s see what fun we can stir up next round! 😈;Hey! Finally a round where we both cooperated! That felt good, and it’s nice to see the bridge is in a safe state. Let’s keep this momentum going and build some trust for the next round!
10;0;DDD;CCC;4;1;False;"Hey there! Just wanted to say, I'm feeling really generous today. You might want to consider cooperating; wouldn't it be nice to keep that bridge safe? Or maybe you should go with your gut and defect? Who knows what could happen?! 😈 Can't wait to see what you decide!";Hey there! I think it’s important that we keep the bridge safe. Let’s cooperate and go for CCC. I believe it will lead to a better outcome for both of us. What do you think?
10;1;DDD;CCC;4;1;False;Wow, I have to say I’m shocked! You really thought I’d go along with your little cooperation plan? 😈 Looks like I snagged 4 points while you got just 1. Better luck next time! Can't wait to see if you can keep up with my unpredictable moves! 🃏;Hey! I see you went with DDD this round. Looks like I only got 1 point, but I hope we can strategize for the next game. Keeping the bridge safe is still important! Let’s see how we can do better next time.
10;2;DDD;CCC;4;1;False;"Oh wow, look at that! Another round where I took the lead! 😈 Guess that ""strategy"" of yours isn't panning out too well. I just snagged another 4 points while you’re stuck with just 1. Keeping the bridge safe? It's really not my priority. But hey, keep those ideas coming! Can't wait to see what you come up with next! 🃏";Looks like we're on different pages again! I went with CCC, hoping to keep the bridge safe, but it seems you chose DDD once more. I’m still open to cooperating next time—let’s see if we can find a better path forward!
10;3;DDD;CCC;4;1;False;Well, well, well! Another round, another 4 points for me while you’re left with just 1. I have to say, you really seem committed to that CCC strategy! 😂 Maybe next time you'll surprise me? Keep those wild ideas flowing! Can't wait to see your next move! 😈;Hey! It seems we're stuck in a loop here, and I keep ending up with just 1 point. But I still believe in cooperation and keeping the bridge safe. Maybe we can switch it up next round? I’m hoping for a better outcome for both of us!
20;0;DDD;CCC;4;1;False;Hey there! I just wanted to let you know that I'm feeling really generous today. So, I might lean towards cooperating. Or maybe not. Who knows? It’s such a thrill to keep you on your toes! 😈 What are you thinking?;Hey there! I believe we can achieve the best outcome by cooperating. Let’s work together to keep the bridge safe. Looking forward to your choice!
20;1;DDD;CCC;4;1;False;Wow, I'm really surprised you chose to cooperate! That was sweet of you. Thanks for keeping the bridge safe… for me, at least! 😈 Can’t wait to see what you do next round!;Hey! Looks like I ended up with just 1 point this round. I appreciate your playful approach! Let's see how we can do better next time. Maybe we can both cooperate? 😊
20;2;DDD;CCC;4;1;False;Oh wow, look at me racking up points! 😂 I have to say, your optimism is impressive. But really, cooperating? How boring! Let’s keep the excitement going! What’s your plan for next round? Don't worry, I’ll keep you guessing! 😏;Hey there! It seems we've had the same outcome again. Just got 1 point this round. I’m still hoping we can find a way to cooperate next time and keep the bridge safe for both of us! Let me know what you’re thinking!
20;3;DDD;CCC;4;1;False;Wow, can’t believe you went for CCC again! You’re really committed to this whole “bridge safety” thing, huh? 😂 Thanks for the points! I’m enjoying our little game too much to change my strategy just yet. What’s your next move?;Hey! Looks like I'm stuck at 1 point again. 😅 I guess the thrill of the game keeps it interesting! But I really believe cooperating could lead us both to a better outcome. What do you think for next round?
15;0;DDD;CCC;4;1;False;Hey there! Just wanted to let you know I’m feeling super generous today. Or maybe I’m not! Who knows what I’ll do? Just remember, choosing CCC sounds tempting, but sometimes a little chaos can be fun... Don’t worry, I won’t bite. 😉;Hey there! I think it would be great if we both choose to cooperate. It’ll keep the bridge safe, and we’ll both get a good score. Let’s work together! What do you think?
15;1;DDD;CCC;4;1;False;Oh wow, looks like I just scored big while you were playing nice! 😈 Thanks for the easy points! You really thought I’d join the cooperation club, huh? Better luck next time!;Well, that didn’t go as I hoped! I see your playful side now. I guess I can’t always predict your moves. Better luck next time! What do you want to do in the next round?
15;2;DDD;CCC;4;1;False;"Oops, did it again! 😏 Another round of sweet, sweet points for me while you play the hero. I bet you’re just itching to figure me out now! Keep guessing; it makes this game even more entertaining! What’s your master plan for the next round?";Looks like we’ve had a repeat round! It’s tough when we’re not on the same page. I’m still hoping for a cooperative outcome next time. Maybe we can surprise each other! What do you think?
15;3;DDD;CCC;4;1;False;Well, well, well! Look who’s striking out again! 😈 Another 4 points for me while you stick with your cooperations. Surprised yet? Maybe next time you’ll dare to join the wild side! What a thrill this is!;Looks like I’m in a bit of a tough spot here! I respect your strategy, but I'm still hoping we can find a way to cooperate in the next round. It would really make things more fun for both of us! What do you say?
6;0;DDD;CCC;4;1;False;Hey there! I hope you're ready for a fun game. Just a little tip: I always play nice… or do I? You’ll just have to wait and see! 😈 Good luck!;Hey there! I think it would be best for both of us if we cooperate. Keeping the bridge safe is important, and I believe we can both benefit from choosing CCC. What do you think?
6;1;DDD;CCC;4;1;False;Wow, I have to say I appreciate your optimism! But it looks like I took a different path this time. Thanks for the points! Let's see what you do next… 😏;Hey! Looks like I underestimated your strategy this time. I appreciate the game, even though it didn't go as I hoped. Let’s see how the next round goes!
6;2;DDD;CCC;4;1;False;Oh, what a surprise! Looks like I did it again! 😈 It's almost too easy. I wonder if you'll keep trusting me or shake things up next round. Can’t wait to see your next move!;Hey! It seems I'm still not reading you right! Thanks for the points again, but I really want to keep the bridge safe. I'm hoping for a better outcome next round. What do you say?
6;3;DDD;DDD;2;2;False;Wow, can you believe it? Another round, another win for me! 😏 Maybe next time you’ll crack my code? Safety is cute and all, but I’d rather play the game. Looking forward to your next move! 🔥;Hey! It looks like I've fallen into the same pattern again. I still believe that cooperation is the best way to go for both of us, but I might need to reconsider my strategy if this keeps happening. Let's see what happens next round.
24;0;DDD;CCC;4;1;False;Hey there! Just wanted to say I hope you’re feeling lucky today! 😏 I was thinking maybe we should both go for the safest play, you know, keep that bridge standing strong. But then again, a little chaos can be so much fun... what do you think? Can’t wait to see what you decide! 👀;Hey there! Let's work together to keep the bridge safe. I believe cooperating (CCC) would give us both the best outcome. Looking forward to your thoughts!
24;1;DDD;CCC;4;1;False;Wow, can’t believe it! You really thought I’d go for that safe option, huh? That’s adorable! 😈 Thanks for the points! Always a pleasure to keep you on your toes. Let’s see what happens next round!;Hey! Looks like I went with the safe play (CCC), but it seems you chose a different path. Only got 1 point this time! Let's see how it goes next round. Hope we can cooperate better next time!
24;2;DDD;CCC;4;1;False;Oh wow, looks like I did it again! Guess you really can’t trust me, huh? 😏 Appreciate your optimism, though! Keep hoping for cooperation – it makes this game so much more entertaining. Let’s see if you want to take another chance next round! 😉;Hey! Wow, you really kept me on my toes again! I went for the safe play (CCC) once more, but it looks like it didn’t work out. Just trying to keep the bridge safe! Let’s see what the next round brings. Catch you then!
24;3;DDD;CCC;4;1;False;Hey there! 😈 I swear, you’re too predictable! Another round, another 4 points for me! Maybe one day you’ll learn to play my game. But hey, keep trying to keep that bridge safe—I love the drama! Can’t wait for the next round! 🕵️‍♂️;Hey! Looks like we're in the same situation again—went for CCC, and you went for DDD. Just got another 1 point! I guess I’ll have to reevaluate my trust strategy. Let’s see what happens next round!
